q_id,question,mean,median,sd
497,朝食に飲むと言っていたコーヒーは美味しかったですか？,1.7,2.0,0.7022132498578064
498,朝食に食べると言っていたパンケーキは美味しかったですか？,1.9,2.0,0.8847364696279086
501,今日は何か嬉しいことはありましたか？,2.7333333333333334,3.0,0.8276819867946673
502,最近、何か驚いたことはありましたか？,3.1,3.0,1.1551981469084383
503,昨日の仕事はどうでしたか？,3.4,3.5,1.4044264997156128
506,どのスポーツクラブに所属していますか？,2.4,2.0,1.1017227888394956
507,現在何の仕事をしているのですか？,3.2333333333333334,3.0,1.454679330307195
508,どんな楽器を習っているのですか？,2.066666666666667,2.0,0.784915252764901
512,どの大学で学んでいますか？,3.466666666666667,3.0,1.676065452868369
515,図書館でどんな本を読みますか？,2.5,2.0,1.0747894741730137
518,会議は何時に終わる予定ですか？,1.9,1.0,1.2134305884983487
519,明日の会議は何時に終わる予定ですか？,2.3666666666666667,2.0,1.1591713250937243
520,授業は何時から始まるんですか？,1.6333333333333333,1.0,0.8899179866642238
521,お気に入りの映画のビデオレビューは何ですか？,2.4,2.0,1.0699661612438482
523,おすすめの料理ブログは何ですか？,2.2857142857142856,2.0,0.7628961803617723
524,その映画は面白かったですか？,1.8666666666666667,2.0,0.7302967433402214
525,ビーフシチューは味が濃かったですか？,1.7857142857142858,2.0,0.686221153054517
526,海老フライは美味しかったですか？,1.4137931034482758,1.0,0.6822882392210131
527,あなたの夕飯がまだ決まっていなかったら、ラーメンはいかがですか？,2.433333333333333,2.0,1.0063019815944514
528,次の週末の予定が空いていれば、温泉旅行はいかがですか？,4.137931034482759,4.0,1.9034580923570674
529,今週末のディナーが決まっていないなら、ステーキはいかがですか？,2.586206896551724,2.0,1.1500696059465998
530,ダイエットは進んでいますか？,4.8,5.0,1.0305673027596216
531,仕事の進行は順調ですか？,3.433333333333333,3.0,1.3565507307349296
532,旅行の予定は立てましたか？,2.033333333333333,2.0,0.7648904962570576
533,英会話は何年学んでいますか？,2.0689655172413794,2.0,1.1628485493685208
534,ピアノの練習は何年くらいしていますか？,2.0714285714285716,2.0,0.9786071518602127
535,料理を始めてどれくらいの時間が経ちますか？,2.2,2.0,1.0635010497214474
536,何の楽器を演奏しているんですか？,1.9333333333333333,2.0,0.8683449709106095
537,普段、どのような運動をしているんですか？,2.2333333333333334,2.0,0.6789105539243627
538,どんな映画をよく観ますか？,2.357142857142857,2.0,1.161553420728616
542,デートのお店の予約はできましたか？,3.4,3.0,1.6103115997457953
543,旅行の準備は進んでいますか？,2.1,2.0,0.9228890171255884
552,小学校の時の先生に会うのは久しぶりですか？,2.7,3.0,1.0221680811915899
553,最近、親戚と会ったことはありますか？,2.8,2.0,1.2703515668696896
554,旅行は楽しいですか？,1.8333333333333333,2.0,0.7914775938769179
555,アメリカの生活はどうですか？,2.2758620689655173,2.0,0.8407714027749386
556,就職活動は厳しいですか？,4.466666666666667,5.0,1.3578211078487255
560,あなたの出身地を教えてください,2.033333333333333,2.0,1.3514572807192964
569,サボテンの育て方はどうすればいいですか？,2.0344827586206895,2.0,0.8230066229854002
572,最近の映画は何を見ましたか？,2.033333333333333,2.0,1.0980651740387641
573,今日の気温は何度ですか？,1.1724137931034482,1.0,0.4682006222337797
575,あなたのお父さんは会社員ですか？,3.3,3.0,1.6220463873633888
576,田中さんのお兄さんは高校教師ですか？,2.9655172413793105,3.0,1.2095677687472157
578,あなたの同僚の鈴木さんはどのような性格ですか？,4.066666666666666,4.0,1.284746944983205
580,あなたの家族の長男さんはどんな人ですか？,3.966666666666667,4.0,1.4499306364701425
584,あなたの上司は厳しいですか？,3.8,4.0,1.2972118642263704
586,あなたの彼女は運動が得意ですか？,4.1,4.5,1.493664782593009
587,あなたの進学先で一番勉強ができる人は誰ですか？,3.3333333333333335,3.0,1.2410599844719317
588,あなたのクラスでもっとも成績の良い生徒は誰ですか？,3.3333333333333335,3.0,1.446358884574816
590,最近の1ヶ月で焦りやイライラ、落ち着かない感情を抱くことはありましたか？,5.266666666666667,5.0,1.0806553992619585
592,今月で特にストレスや不満、イライラを感じたことはありますか？,5.033333333333333,5.0,0.99942512211403
595,理由がなくても、近頃よく落ち込むことはありましたか？,5.5,6.0,0.693888666488711
596,最近1ヶ月で悲しくなることは頻繁にありましたか？,5.533333333333333,5.0,0.8603661343041525
597,最近、体調を崩したことはありますか？,4.071428571428571,5.0,1.5617789341495933
598,最近、寝つきが悪くなった経験はありますか？,4.6,5.0,1.1919268665368754
599,最近1ヶ月でずっと疲れていると感じることはありますか？,4.5,5.0,1.332614748892386
600,最近、睡眠不足を感じることはありますか？,4.0,4.0,1.364576478442026
601,最近、よく眠れていると感じることはありますか？,4.107142857142857,4.5,1.3148520748875057
602,昨日のうちに最近の自分に対する不満を感じることはありましたか？,5.033333333333333,5.0,0.9278574999588489
603,最近1ヶ月で自分は成功したと感じた瞬間はありますか？,3.586206896551724,3.0,1.2397361867784138
604,あなたが最近やる気が出ないと感じた瞬間は何かありましたか？,4.733333333333333,5.0,1.257620449659713
605,最近の1ヶ月で最悪だった出来事は何ですか？,5.0,5.0,1.259447059844805
606,今月で最も疲れたと感じたタイミングはいつでしたか？,4.066666666666666,4.0,1.284746944983205
607,ここ2週間で何かについて深く考え込んだ経験はありますか？,5.1,5.0,0.8030115728972385
608,最近の食生活について何か問題はありますか？,4.133333333333334,4.0,1.0742546199601597
609,仕事のストレスについて悩みはありますか？,4.833333333333333,5.0,1.288766674084136
610,普段の食生活について問題はありますか？,4.2,5.0,1.2148506364839742
611,あなたが一番愛してやまない食べ物は何ですか？,2.107142857142857,2.0,0.49734746139343805
612,特別な日に作る料理は何ですか？,2.5,2.5,0.9377154924749757
613,晩ごはんによく作っている料理は何ですか？,2.466666666666667,2.0,1.0742546199601597
614,最近、あなたがよく自宅で作って食べている料理は何ですか？,2.533333333333333,2.5,0.68144538746106
615,あなたが最も気に入っているカクテルは何ですか？,2.25,2.0,1.0046189622236181
618,初めて酔っ払った経験は何ですか？,3.6333333333333333,4.0,1.2172137016162359
619,あなたの一番年下の兄弟と一番共有している趣味は何ですか？,2.933333333333333,3.0,0.9444331755018488
620,あなたの一番年下の兄弟との思い出のエピソードは何ですか？,3.7142857142857144,3.5,1.1501092655705905
621,あなたの兄弟と一緒に過ごすことで学んだことは何ですか？,3.2333333333333334,3.0,1.165105688067746
623,あなたの思い出深い旅行エピソードを聞かせてもらえますか？,3.2333333333333334,3.0,0.8976341829703132
624,あなたが一番印象に残っている旅行の思い出は何ですか？,2.9,3.0,0.8030115728972382
625,あなたが学生時代に一番経験したくなかった授業は何でしたか？,3.9,4.0,1.373392477244478
626,学生時代に悩まされた人間関係のエピソードは何ですか？,5.066666666666666,5.0,1.1724814044061258
627,あなたが一番好きな科目とその理由は何ですか？,2.3793103448275863,2.0,1.1152768107210065
629,あなたが最近、一番心が温まった瞬間は何ですか？,3.066666666666667,3.0,1.1426929274467317
630,最近、心に残るプライベートな時間を過ごした場所はどこですか？,3.466666666666667,3.5,1.1058881072455415
631,最近、どんな出来事で泣きましたか？,4.607142857142857,5.0,1.0659471779799345
634,あなたの最近の誕生日に一番心に残った出来事は何ですか？,3.4,3.0,1.1626367179523596
637,最近、映画やドラマで感動して涙を流したエピソードは何ですか？,3.1333333333333333,3.0,1.0416609195243756
638,あなたが感動して涙を流した本は何ですか？,3.5714285714285716,3.0,1.5013221686128044
639,あなたが親しんできた映画やテレビ番組で、あなた自身を大きく変えたのは何ですか？,3.3,3.0,1.118804780974337
640,最近観た映画やテレビ番組で、心に残ったシーンは何ですか？,2.3666666666666667,2.0,0.7648904962570575
642,あなたの冬季休暇中の一日のスケジュールは何ですか？,3.7666666666666666,3.0,1.3565507307349296
643,最近、心からリラックスできるプライベートな時間は何をして過ごしていますか？,3.6,3.0,1.4527025943345069
647,あなたの体力的な限界を感じた経験は何ですか？,4.5,5.0,1.0747894741730137
648,あなたが最も心理的に精神的に厳しかったスポーツは何ですか？,4.266666666666667,5.0,1.2015315896469556
649,最近、どんな音楽活動をしていますか？,2.533333333333333,3.0,0.7760791522613608
651,あなたが最も影響を受けたミュージシャンは誰ですか？,2.6333333333333333,3.0,1.2172137016162359
652,あなたが一生聴き続けられるアーティストは誰ですか？,2.466666666666667,2.0,0.68144538746106
654,最近，心配事を忘れさせてくれるような趣味は何ですか？,3.3333333333333335,3.0,0.9942362632324556
655,最近、自己啓発のために始めた新しい習い事は何ですか？,3.4,3.0,1.1919268665368752
658,家族とどのようなことをして過ごすとリラックスできますか？,3.142857142857143,3.0,1.0440053112638317
659,あなたが最もプライベートな時間を楽しんだエピソードは何ですか？,3.3,3.0,1.0875470659652646
660,特別な人と過ごした最高の休日は何ですか？,3.8666666666666667,3.0,1.279367659898984
661,あなたが最初に高級ブランドの洋服を購入したのは何歳の時ですか？,3.9,3.0,1.561387535009409
662,あなたが最後に購入した洋服はどこのブランドのものですか？,2.9310344827586206,3.0,1.5102278560998343
664,あなたが趣味に没頭していて、最高に幸せを感じる瞬間は何ですか？,3.4285714285714284,3.0,0.9973509887241276
665,あなたが休日に一人で過ごすときの過ごし方は何ですか？,3.0357142857142856,3.0,0.9993384054849731
666,あなたが自分へのご褒美に何をすることが多いですか？,3.0357142857142856,3.0,1.1049431980420852
667,あなたの仕事仲間や同級生との秘密のエピソードはありますか？,5.7,6.0,1.2635472781569872
668,あなたの親友についてどんな印象を持っていますか？,3.7,3.0,1.1188047809743373
670,あなたの親友との出会いはどのようなものでしたか？,3.4642857142857144,3.0,1.2013000012992978
671,その仕事や学部学科を選ぶきっかけになった出来事は何ですか？,3.466666666666667,3.0,1.0416609195243756
674,あなたが選んだ生活スタイルや趣味で最も魅力的だと感じる点は何ですか？,3.3333333333333335,3.0,0.8022955570857538
675,あなたがパートナーに求める内面的な特徴は何ですか？,4.8,5.0,1.2148506364839742
676,あなたが恋人に求める内面は何ですか？,4.666666666666667,5.0,1.3729739514150907
678,あなたが理想とするパートナーとの共通の趣味は何ですか？,3.9,4.0,1.268993627874548
679,あなたが最後に涙を流した体験は何ですか？,4.366666666666666,4.5,1.2172137016162359
680,あなたが最近感動した出来事は何ですか？,3.2,3.0,1.1264836959500921
681,あなたが子どもの頃になりたかった職業は何ですか？,2.566666666666667,3.0,0.9352607356658148
682,あなたの将来の理想像は何ですか？,3.7333333333333334,3.0,1.1426929274467317
683,あなたが毎日続けている自己啓発は何ですか？,4.178571428571429,4.0,1.123933945224324
684,あなたの毎日の生活で欠かせない習慣は何ですか？,3.0,3.0,1.1141720290623112
685,過去に経験した一番苦しい恋愛経験とその乗り越え方を教えていただけますか？,5.433333333333334,6.0,1.0400044208570938
686,あなたがこれまでに直面した最も厳しい人間関係の問題と、その結果を教えていただけますか？,5.678571428571429,6.0,1.0202966681339751
687,最近、あなたの生活における一番のストレッサーは何ですか？,5.0,5.0,1.224744871391589
688,最近あなたが直面した私的な困難とその対処法は何ですか？,4.9,5.0,1.061878621546056
689,あなたの最近の行動で、自己改善につながったことは何ですか？,4.535714285714286,5.0,0.9615628812527939
690,あなたが昔から持っていた素晴らしい経験は何ですか？,3.466666666666667,3.0,1.1665845619713493
691,あなたが一番改善したいと思っているクセは何ですか？,5.166666666666667,5.0,0.9498941259817921
692,自覚していてもなかなか改善できないあなたの悪癖は何ですか？,5.366666666666666,6.0,1.2452207485597395
693,あなたが最も苦手と感じる自分の性格は何ですか？,5.214285714285714,5.0,0.9567360740266436
695,近々、自分の性格や態度で何を変えたいと思いますか？,5.344827586206897,6.0,1.0445731209092584
697,初めての恋愛で辛い経験をしましたか？,5.633333333333334,6.0,1.2994251602637363
698,初恋の人はまだ忘れられていないですか？,4.8,5.0,1.3235271579877137
699,最近の失敗経験で自己改善につながったものは何ですか？,4.566666666666666,5.0,1.0400044208570938
700,生まれて初めて恋人に振られたときのことを教えていただけますか？,5.8,6.0,1.2148506364839742
701,あなたがパートナーに対して絶対に望まない行動は何ですか？,5.1,5.0,1.1846722229638325
702,あなたが恋人に対して絶対に許せない行為は何ですか？,4.896551724137931,5.0,1.2633523314184736
703,あなたが子供の頃に苦手だった食べ物は何ですか？,2.689655172413793,2.0,1.3121260903005059
705,最近、自分自身に挑戦してみたいと思ったことは何ですか？,3.4,3.0,0.7701320979389589
707,あなたの体調を影響する私生活の変化はありますか？,4.433333333333334,5.0,1.3047217521658447
710,あなたの内面的な健康を保つための秘訣は何ですか？,3.566666666666667,3.5,1.165105688067746
711,あなたが毎日欠かさず健康のために行っていることは何ですか？,2.6666666666666665,3.0,1.0283342182227606
712,あなたが一番肌を気にしているのはどの部分ですか？,4.857142857142857,5.0,1.3801311186847085
713,あなたが普段から大切にしている健康のための習慣は何ですか？,3.2333333333333334,3.0,0.9714309861845772
714,あなたは普段からストレッチングやマッサージなどでコンディションを整えていますか？,3.206896551724138,3.0,1.1141720290623112
715,あなたが自己嫌悪に陥る一番の原因は何ですか？,5.833333333333333,6.0,0.7466399831028447
716,あなたが自分を責め込んだ最悪の経験は何ですか？,6.066666666666666,6.0,0.9071871393197363
717,あなたとあなたのパートナーが最初に出会ったときの感情は何でしたか？,5.0,5.0,0.90267093384844
718,あなたのパートナーのどのようなところに惹かれていますか？,4.379310344827586,5.0,1.3993312970193061
719,あなたのパートナーとの関係性は良好ですか？,5.4,6.0,1.4044264997156128
720,あなたのパートナーについて何が一番魅力的だと思いますか？,4.714285714285714,5.0,1.2724180205607036
721,友達との関係で特に困っていることは何ですか？,5.033333333333333,5.0,1.1290317283753195
722,特定の人物に対して苦手意識を抱いていますか？,5.620689655172414,6.0,1.2075297424153717
723,あなたが恋人に一番大切に思う価値観は何ですか？,4.310344827586207,5.0,1.3654786778651775
724,あなたが恋人に求める理想のデートプランは何ですか？,3.8666666666666667,4.0,1.1665845619713493
726,一番自己嫌悪を感じた経験は何ですか？,5.758620689655173,6.0,0.8724011370019897
728,あなたの容姿にコンプレックスがあるなら、それは何ですか？,5.6,6.0,1.2205143065174586
729,あなたが自己改善したいと感じている体の部位は何ですか？,5.214285714285714,5.0,1.166099635446457
730,あなたが一番自信を持っている体の部位は何ですか？,4.1,4.0,1.2134305884983485
733,親から受け継いだ性格や習性で、変えたいと思うものは何ですか？,5.1,5.0,0.9228890171255885
734,自分の生活態度や性格に対してコンプレックスはありますか？,5.678571428571429,6.0,0.9048663264720757
735,最近、対人関係で悩んでいることは何ですか？,5.821428571428571,6.0,0.6696362433535825
737,あなたが最近心に持っている秘密は何ですか？,5.733333333333333,6.0,1.2015315896469556
738,あなたが最近気にしている恋愛の問題は何ですか？,5.433333333333334,5.5,1.0400044208570938
739,最も恋愛において後悔した経験は何ですか？,5.6,6.0,0.9684683962230046
740,一番心に残っている失恋のエピソードは何ですか？,5.833333333333333,6.0,0.5920934999167601
741,あなたが最後に涙を流した理由は何ですか？,4.9,5.0,1.398274799098197
742,あなたが最も悲しんだ出来事は何ですか？,5.6,6.0,1.069966161243848
743,あなたが最も誇れる人生の成功体験は何ですか？,4.033333333333333,4.0,1.1885468767200222
747,あなたの趣味で起業した経験はありますか？,3.4482758620689653,4.0,1.1207843840221814
748,趣味を生かして副業をしていますか？,4.033333333333333,4.0,1.3514572807192966
749,大切な人とうまくいかなかった経験はありますか？,5.464285714285714,5.0,0.7926581093427849
750,破局した親友や恋人はいますか？,5.535714285714286,6.0,1.4267845968170128
752,普段、月にどのくらいの額を貯蓄していますか？,6.266666666666667,7.0,1.257620449659713
753,金融資産の運用について何か考えていますか？,5.133333333333334,5.0,1.71671967332515
754,将来買いたいものは何ですか？,2.3666666666666667,2.0,0.8502873077655143
755,最近、パートナーとのデートはどのように過ごしていますか？,4.766666666666667,5.0,1.5241353305225642
756,パートナーとの夜の営みについて何か新しいことを試していますか？,6.8,7.0,0.6102571532587294
757,最近、深夜に何かの作業や趣味に夢中になってしまう経験はありますか？,3.2333333333333334,3.0,0.9714309861845773
758,一昨日，夜更かしした理由は何ですか？,3.566666666666667,3.0,1.250746903290971
759,最近、健康志向から朝食のメニューを変えた経験はありますか？,3.1333333333333333,3.0,1.252124631158585
760,朝ご飯のメニューに込めたあなた自身のこだわりは何ですか？,2.8,3.0,0.9247553264475439
761,朝食では何を食べることで1日をスタートさせますか？,2.1333333333333333,2.0,0.8603661343041525
762,あなたの朝食はどんなメニューですか？,2.1333333333333333,2.0,1.0416609195243756
763,最近、一番リラックスできる場所はどこですか？,2.533333333333333,3.0,0.68144538746106
764,最近、心地よく過ごせる場所はどこですか？,3.1,3.0,0.8847364696279086
766,最後に旅行で訪れた場所で一番驚いたことは何ですか？,2.933333333333333,3.0,1.112106833535071
769,最近、あなたを最も幸せにしたプライベートな出来事は何ですか？,3.586206896551724,3.0,1.3762589400075624
770,最近、自分が成長したと感じた出来事は何ですか？,3.8,3.0,1.0954451150103321
771,最近、連絡を取っている特別な人はいますか？,4.766666666666667,5.0,1.1651056880677462
772,明日の夜は恋人とデートの予定はありますか？,4.892857142857143,5.0,1.4230714230607946
774,あなたが一番好きなミルクティーのフレーバーは何ですか？,1.793103448275862,2.0,0.7736421443326913
775,もし選ぶとしたら「ニンニク風味のアイスクリーム」と「アイスクリーム味のニンニク」のどちらですか？,2.607142857142857,2.0,1.5477411429249548
776,あなたが選ぶなら、「虫の体内から取れたハチミツ」と「ハチミツ味の虫」のどちらですか？,3.1785714285714284,3.0,1.2488089563755578
777,あなたがこれからの人生で挑戦してみたいことは何ですか？,3.066666666666667,3.0,0.8276819867946673
778,人生の終末に際して、どのようなことを達成したいですか？,4.344827586206897,5.0,1.2034433356286312
780,もし1日だけ不老不死になれるとしたら、何をしますか？,3.1333333333333333,3.0,1.3060425438846859
781,もし「永遠の命」を得たとしたら、どんな未来を描きますか？,4.066666666666666,4.0,1.4840144374549435
782,もしあなたが不死身になることができるとしたら、どのような人生を歩みたいですか？,3.8333333333333335,4.0,1.6206285143761958
783,恋人を選ぶ時、信用や感謝の表現を欠く人は避けますか？,4.7,5.0,1.316997630453711
784,恋人を選ぶ際、どちらが重要ですか、「信頼関係の構築」か「思いやりのある態度」？,4.344827586206897,4.0,1.2614012069623641
785,パートナーが浮気性だとしたらどう対処しますか？,5.3,5.0,1.2635472781569874
786,あなたが恋人に求める一番の条件は何ですか？,4.6,5.0,1.069966161243848
787,将来結婚する人の理想の容姿と生活習慣を教えてもらっても良いですか？,4.9,5.0,1.2134305884983485
789,あなたがパートナーと結婚するとき、最も優先する条件は何ですか？,4.482758620689655,5.0,1.3789408372052498
790,最初に恋人にした人のどんなところに惹かれましたか？,5.166666666666667,5.0,1.0199166069132668
791,あなたが選ぶなら、「時間を止める力」それとも「テレポーテーションの力」どちらですか？,2.8,3.0,1.1861267013789623
792,最近涙ぐんだ映画や曲は何ですか？,2.6,3.0,0.7701320979389588
793,恋人の心を読む能力と自分の未来を予知する能力、どちらが欲しいですか？,3.3793103448275863,3.0,1.3205462371806675
794,誰かの秘密を知る能力と、人の運命を変える能力のどちらが欲しいですか？,3.2758620689655173,3.0,1.250615611955566
795,その夢の中で出会った人物について詳しく教えてもらえますか？,3.7586206896551726,3.0,1.1229798501497543
796,その夢の中で一緒にいた人は誰ですか？,3.1379310344827585,3.0,1.1564767285359963
797,毎日理想的な夢を見ることができたら、それはあなたにとって幸せですか？,3.8666666666666667,4.0,1.3321834121764768
798,あなたが理想とする幸せな一日を詳しく教えていただけますか？,3.7,3.0,1.118804780974337
799,あなたの仕事で最も心に残ったエピソードは何ですか？,3.7333333333333334,3.5,1.2298957997167563
800,あなたの職業生活で最も大切な個人的な経験は何ですか？,4.366666666666666,4.0,1.1591713250937241
801,あなたが人生をやり直せるとしたら、一度だけデビューできるアーティストと、地元で大切にされる先生、どちらを選びますか？,3.3,3.0,1.2077336998093466
802,あなたが一日だけ誰かになれるとしたら、有名人と親友、どちらを選びますか？,3.466666666666667,3.0,1.5698305055298023
803,あなたがもし選べるとしたら、「さまざまな困難に直面しながらも成功をつかむ人」和「平凡だけど安定した生活を送る人」どちらになりたいですか？,4.066666666666666,4.0,1.284746944983205
805,一年中暑い地域で最も暮らしやすいと思う国は何ですか？,2.3448275862068964,2.0,1.1733913629477568
806,海辺のリゾート地に住みたいですか、山間部の静かな場所に住みたいですか？,2.6666666666666665,3.0,1.2129568697262456
807,あなたの出身地の特徴的な年中行事は何ですか？,2.7333333333333334,3.0,0.980265035707122
808,あなたが生まれ育った街の特徴は何ですか？,2.7,3.0,0.952311163288627
809,あなたが最も心の底から怯えるのは何ですか？,5.433333333333334,6.0,1.2780193008453875
810,あなたの夢の中に頻繁に出てくるものは何ですか？,3.1,3.0,1.2134305884983485
812,あなたは霊を見たことはありますか？,3.0,3.0,1.4880476182856899
813,あなたのペットと最初に過ごした日の思い出は何ですか？,3.1333333333333333,3.0,1.0742546199601597
814,あなたのペットと初めて触れ合った瞬間はどんな感じでしたか？,2.566666666666667,3.0,0.8976341829703132
815,あなたが飼っているペットと一緒に過ごすときのエピソードは何ですか？,2.7333333333333334,3.0,0.980265035707122
816,最近あなたのペットと一緒に過ごした思い出は何ですか？,2.7586206896551726,3.0,0.8724011370019897
817,子供の頃に住みたかった夢の家は何ですか？,2.7,3.0,0.8769067893689609
818,どんな家に住みたいと考えていますか？,2.6206896551724137,3.0,1.0827805840074192
819,あなたが一人暮らしをするとしたら、どちらを選びますか、山奥の静かな家か都会の便利なマンション？,2.6333333333333333,2.0,1.1885468767200222
821,あなたが体験したスリリングな怖い話は何ですか？,3.566666666666667,3.5,1.2780193008453875
822,あなたが一番怖かった心霊スポットはどこですか？,3.0,3.0,1.0504514628777804
823,あなたが子供の頃に経験した怖い出来事は何ですか？,4.133333333333334,4.5,1.3578211078487255
824,あなたが見た最も怖い映画は何ですか？,2.433333333333333,2.0,1.0063019815944514
825,あなたの夏休みは、山でのキャンプとビーチでのサーフィンどちらが好みですか？,2.2,2.0,1.0954451150103321
826,夏の休暇を山で過ごすとしたら、何をしたいですか？,2.5714285714285716,2.5,0.7417981870189158
827,学校で一番苦労した課題は何でしたか？,3.566666666666667,3.0,1.2780193008453873
828,最近、学校の課題で特に難しいと感じたものは何ですか？,3.1333333333333333,3.0,1.2242755305537407
831,焼肉を作る過程で苦労した点は何ですか？,2.769230769230769,3.0,1.1421976118935744
832,焼肉の調理に苦労しましたか？,2.3,2.0,0.7022132498578064
833,あなたが考える、焼肉の店でのおすすめの〆の料理は何ですか？,2.033333333333333,2.0,0.8087168778415269
835,特に親しい人からのサプライズはありましたか？,3.6333333333333333,3.5,1.0980651740387644
836,最近、あなたの人生観を変える出来事はありましたか？,4.6,5.0,0.9684683962230045
837,最も感動した授業は何でしたか？,3.033333333333333,3.0,0.9278574999588488
838,今日の学校で一番心に残った誰かの言動は何ですか？,3.433333333333333,3.0,1.1043279539543756
839,最近、学校で調べたトピックは何ですか？,2.566666666666667,3.0,0.858359836662575
840,学校での一番の楽しみは何ですか？,2.533333333333333,3.0,0.8193072487266861
842,あなたが子供の頃、何になりたかったですか？,2.6,2.5,1.0034423509719619
843,ゼミで学んだことを具体的に活かした経験はありますか？,3.7586206896551726,3.0,1.3270583046130133
844,ゼミで学んだことを活かして何か行動に移しましたか？,3.8333333333333335,4.0,1.2340942045675145
845,「あげぽよ」の意味を知っていますか？,1.5172413793103448,1.0,0.5744991393237625
847,あなたのアルバイト先で一番厳しい業務は何ですか？,3.6666666666666665,4.0,1.268540658512312
848,アルバイト先ではどんなお客様と接することが多いですか？,3.3666666666666667,3.0,1.0661996103898193
850,どのカフェで最も集中して勉強できますか？,2.7142857142857144,3.0,0.8967902788460658
852,学校の授業後にはどんな趣味を楽しんでいますか？,2.566666666666667,3.0,0.6260623155792925
855,普段の料理で頻繁に使用しているレシピは何ですか？,2.5,3.0,1.042212500669477
858,最初に自分で作った料理は何ですか？,1.9666666666666666,2.0,0.7648904962570575
863,食事の際に欠かせないと感じる食品は何ですか？,2.4,2.0,1.0034423509719619
864,あなたが自宅で作るおにぎりの具は何ですか？,2.0,2.0,0.9607689228305228
865,最近のお気に入りの昼食は何ですか？,1.8333333333333333,2.0,0.6477192523656045
869,最初に挑戦したダンスは何ですか？,2.533333333333333,2.5,1.0742546199601597
870,ダンスを始める前に何か他の趣味はありましたか？,2.466666666666667,2.0,0.8995528902176072
871,プレイしているゲームの中で、人生を変えたものはありますか？,3.033333333333333,3.0,0.99942512211403
872,最近，熱中しているゲームをやり始めたきっかけは何ですか？,2.4482758620689653,2.0,0.948163898450644
873,あなたが最も怖がった夢は何ですか？,3.8333333333333335,4.0,1.1472105098991157
874,最後に泣いた理由は何ですか？,4.966666666666667,5.0,0.9278574999588488
876,子供の頃に見た夢で最も鮮明に覚えているのは何ですか？,2.966666666666667,3.0,1.2726115785600325
877,プレゼンで一番困ったエピソードは何ですか？,4.142857142857143,4.5,1.268252974948456
878,プレゼンの際に最も苦労したポイントは何でしたか？,3.7333333333333334,3.0,1.1426929274467317
880,自分の能力を十分に発揮できると思いますか？,4.233333333333333,4.0,1.3308885632599343
881,最近、研究で突き止めた驚きの事実は何ですか？,3.6666666666666665,4.0,1.2410599844719319
882,最近の研究で、あなた自身が驚いた発見は何ですか？,3.3333333333333335,3.0,1.093344547181068
883,あなたが最も苦労した研究は何ですか？,3.8620689655172415,4.0,1.2740301053584273
884,研究をする上で心の支えになったものは何ですか？,3.75,3.0,1.174576361770332
889,高校時代の親友とはどんな思い出がありますか？,3.857142857142857,4.0,1.1454995906456327
892,高校の友達と一緒に過ごした最高の思い出は何ですか？,3.533333333333333,3.0,0.9732042112432566
893,大学時代の最も影響を受けた授業は何ですか？,3.2666666666666666,3.0,1.2015315896469556
894,大学時代に最も打ちのめされた経験は何ですか？,5.071428571428571,5.0,1.4123416706693162
895,あなたのお母様と一番深い会話をしたときの内容は何ですか？,5.433333333333334,5.5,1.1651056880677457
897,あなたが一番心に残っている誕生日の思い出は何ですか？,3.6,3.0,1.1919268665368754
899,初恋の相手との思い出は何ですか？,4.821428571428571,5.0,1.1880133254200735
900,初恋の相手はどのような人物でしたか？,4.3,5.0,1.4419813954512681
901,あなたが人生を変えた一冊は何ですか？,3.066666666666667,3.0,1.1724814044061258
902,あなたが最近読んだ中で一番過酷な環境で生き抜く主人公の物語が描かれた本は何ですか？,3.2666666666666666,3.0,1.2015315896469556
903,あなたが子供の頃、最も印象に残った場所はどこですか？,3.3448275862068964,3.0,1.2034433356286312
905,あなたが生まれ育った街で一番心に残った出来事は何ですか？,3.413793103448276,3.0,1.1500696059465998
907,アイスモンブランの上にトッピングするとおいしいものは何ですか？,1.8333333333333333,2.0,0.6477192523656045
908,アイスモンブランを作る際のポイントは何ですか？,2.4642857142857144,2.0,1.1700630833624395
909,アイスモンブランを食べた感想はどうでしたか？,1.8666666666666667,2.0,0.7302967433402214
911,普段の休日に何をしてリフレッシュしていますか？,2.7666666666666666,3.0,0.9352607356658147
912,あなたが晴れた日に心地よく過ごす場所はどこですか？,2.433333333333333,2.0,0.9714309861845771
913,天候の影響で体調を崩したことはありますか？,3.3666666666666667,3.0,1.473521078171633
915,田中さんの専攻についての学位は何ですか？,3.4285714285714284,3.0,1.425393290199597
916,田中さんはどの大学の何学部に在籍していますか？,2.6206896551724137,2.0,1.3735718064190028
919,佐藤さんと最初に出逢った時の様子はどうでしたか？,3.6785714285714284,3.5,1.0559731838826991
921,あなたが一番心に残っている両親との思い出の場所はどこですか？,3.533333333333333,3.0,1.3321834121764768
922,あなたの両親と一緒に過ごした感動的なエピソードは何ですか？,3.8,4.0,1.3493293353264109
923,あなたと両親が一緒に過ごした思い出深い旅行先はどこですか？,3.6,3.0,1.5222487902147748
924,あなたが両親と最後に深く会話したのはいつですか？,4.833333333333333,5.0,1.3916830131877742
925,彼女と一緒に最も楽しかったデートは何でしたか？,4.366666666666666,4.0,1.2726115785600323
